sale_id,date,region,tyre_type,tyre_size,units_sold,unit_price,total_sales,revenue,bill_date,price
S04768,2024-01-24,West,Radial,14,74.0,3862.0,285788.0,285788.0,2024-01-24,3862
S04769,2024-03-22,East,Radial,17,83.0,4933.0,409439.0,409439.0,2024-03-22,4933
S04770,2024-03-03,North,Biased,18,61.0,5287.0,322507.0,322507.0,2024-03-03,5287
S04771,2024-04-14,South,Biased,16,77.0,5097.0,443617.5,392469.0,2024-04-14,5097
S04772,2024-02-26,West,Radial,15,147.0,4917.0,722799.0,722799.0,2024-02-26,4917
S04773,2024-05-15,East,Radial,15,55.0,5260.0,289300.0,289300.0,2024-05-15,5260
S04774,2024-03-02,East,Radial,15,68.0,5032.0,342176.0,342176.0,2024-03-02,5032
S04775,2024-06-05,South,Radial,14,61.0,4367.0,266387.0,266387.0,2024-06-05,4367
S04776,2024-01-17,North,Radial,16,74.0,4065.0,300810.0,300810.0,2024-01-17,4065
S04777,2024-03-06,South,Radial,16,62.0,4170.0,258540.0,258540.0,2024-03-06,4170
S04778,2024-01-06,West,Radial,16,130.0,4817.0,626210.0,626210.0,2024-01-06,4817
S04780,2024-03-09,North,Radial,16,52.0,3524.0,200853.24,200073.52,2024-03-09,3524
S04781,2024-06-04,West,Radial,17,73.0,3736.0,272728.0,272728.0,2024-06-04,3736
S04782,2024-03-02,South,Biased,16,57.0,3960.0,225720.0,225720.0,2024-03-02,3960
S04783,2024-06-17,East,Biased,16,148.0,4844.0,721756.0,721756.0,2024-06-17,4844
S04784,2024-07-15,South,Biased,14,139.0,3599.0,500261.0,500261.0,2024-07-15,3599
S04786,2024-06-17,North,Radial,16,121.0,5213.0,630773.0,630773.0,2024-06-17,5213
S04788,2024-06-25,North,Biased,16,145.0,4678.0,678310.0,678310.0,2024-06-25,4678
S04789,2024-03-11,North,Biased,16,51.0,4477.0,223850.0,223850.0,2024-03-11,4477
S04790,2024-05-10,South,Radial,16,52.0,4957.0,257764.0,257764.0,2024-05-10,4957
S04791,2024-01-10,Nort,Biased,18,114.0,4250.0,484500.0,484500.0,2024-01-10,4250
S04793,2024-03-29,East,Radial,15,99.0,3642.0,360558.0,360558.0,2024-03-29,3642
S04795,2024-01-02,East,Radial,15,52.0,4808.0,250016.0,250016.0,2024-01-02,4808
S04796,2024-05-03,East,Biased,17,110.0,4528.0,498080.0,498080.0,2024-05-03,4528
S04797,2024-01-24,East,Biased,16,64.0,4022.0,257408.0,257408.0,2024-01-24,4022
S04799,2024-06-14,South,Radial,15,103.0,4959.0,510777.0,510777.0,2024-06-14,4959
S04800,2024-01-22,West,Biased,17,109.0,3917.0,426953.0,426953.0,2024-01-22,3917
S04801,2024-06-02,West,Radial,16,86.0,4604.0,395944.0,395944.0,2024-06-02,4604
S04802,2024-06-19,East,Radial,18,70.0,4044.0,283080.0,283080.0,2024-06-19,4044
S04803,2024-07-01,South,Radial,17,72.0,4509.0,324648.0,324648.0,2024-07-01,4509
S04804,2024-02-08,North,Biased,18,148.0,4316.0,638768.0,638768.0,2024-02-08,4316
S04805,2024-06-05,Unknown,Radial,16,67.0,4900.0,328300.0,328300.0,2024-06-05,4900
S04806,2024-01-20,South,Radial,15,66.0,3658.0,241428.0,241428.0,2024-01-20,3658
S04807,2024-02-10,North,Biased,17,80.0,5309.0,424720.0,424720.0,2024-02-10,5309
S04809,2024-05-27,South,Biased,17,97.0,4740.0,459780.0,459780.0,2024-05-27,4740
S04810,2024-04-17,West,Radial,14,75.0,4272.0,320400.0,320400.0,2024-04-17,4272
S04811,2024-05-26,South,Radial,16,71.0,5193.0,368703.0,368703.0,2024-05-26,5193
S04813,2024-04-20,East,Radial,17,85.0,5155.0,438175.0,438175.0,2024-04-20,5155
S04815,2024-06-06,South,Biased,18,84.0,5034.0,422856.0,422856.0,2024-06-06,5034
S04816,2024-02-22,West,Biased,14,124.0,3627.0,449748.0,449748.0,2024-02-22,3627
S04817,2024-02-03,West,Biased,15,140.0,4777.0,668780.0,668780.0,2024-02-03,4777
S04818,2024-05-29,South,Biased,16,147.0,5073.0,745731.0,745731.0,2024-05-29,5073
S04820,2024-05-13,North,Biased,15,76.0,5245.0,398620.0,398620.0,2024-05-13,5245
S04821,2024-01-27,Unknown,Biased,16,117.0,4875.0,570375.0,570375.0,2024-01-27,4875
S04822,2024-01-10,East,Biased,17,66.0,4105.0,270930.0,270930.0,2024-01-10,4105
S04823,2024-03-13,East,Radial,18,119.0,4040.0,480760.0,480760.0,2024-03-13,4040
S04824,2024-04-05,West,Radial,17,60.0,3663.0,219780.0,219780.0,2024-04-05,3663
S04825,2024-02-17,East,Radial,17,54.0,4148.0,223992.0,223992.0,2024-02-17,4148
S04826,2024-03-10,Nort,Radial,14,107.0,5058.0,541206.0,541206.0,2024-03-10,5058
S04827,2024-07-05,South,Radial,15,131.0,3630.0,475530.0,475530.0,2024-07-05,3630
S04828,2024-04-09,East,Radial,15,106.0,5121.0,542826.0,542826.0,2024-04-09,5121
S04829,2024-02-28,East,Radial,15,138.0,4195.0,578910.0,578910.0,2024-02-28,4195
S04830,2024-01-02,North,Radial,18,123.0,4003.0,492369.0,492369.0,2024-01-02,4003
S04831,2024-06-05,East,Radial,18,129.0,4947.0,638163.0,638163.0,2024-06-05,4947
S04832,2024-07-14,West,Radial,18,123.0,5272.0,648456.0,648456.0,2024-07-14,5272
S04833,2024-03-05,South,Radial,16,123.0,3683.0,453009.0,453009.0,2024-03-05,3683
S04834,2024-03-23,North,Biased,18,148.0,4325.0,443617.5,644425.0,2024-03-23,4325
S04835,2024-06-02,West,Radial,14,134.0,4170.0,558780.0,558780.0,2024-06-02,4170
S04836,2024-01-10,North,Biased,14,63.0,4481.0,282303.0,282303.0,2024-01-10,4481
S04837,2024-02-22,West,Radial,17,121.0,5046.0,443617.5,610566.0,2024-02-22,5046
S04838,2024-03-19,South,Biased,17,51.0,4522.0,226100.0,226100.0,2024-03-19,4522
S04839,2024-02-28,South,Radial,17,65.0,4053.0,263445.0,263445.0,2024-02-28,4053
S04840,2024-05-29,West,Biased,17,75.0,4758.0,356850.0,356850.0,2024-05-29,4758
S04841,2024-06-27,West,Radial,14,98.0,3630.0,355740.0,355740.0,2024-06-27,3630
S04842,2024-02-17,West,Biased,17,91.0,4196.0,381836.0,381836.0,2024-02-17,4196
S04843,2024-05-28,West,Radial,14,119.0,4537.0,539903.0,539903.0,2024-05-28,4537
S04844,2024-05-02,West,Biased,18,115.0,4313.0,495995.0,495995.0,2024-05-02,4313
S04845,2024-01-22,West,Radial,18,102.0,5289.0,539478.0,539478.0,2024-01-22,5289
S04846,2024-04-09,South,Biased,16,58.0,4158.0,241164.0,241164.0,2024-04-09,4158
S04847,2024-04-07,West,Biased,17,118.0,3879.0,457722.0,457722.0,2024-04-07,3879
S04848,2024-06-06,East,Biased,18,89.0,4583.0,407887.0,407887.0,2024-06-06,4583
S04849,2024-01-25,South,Biased,18,105.0,4426.0,464730.0,464730.0,2024-01-25,4426
S04850,2024-01-28,North,Biased,15,54.0,4815.0,260010.0,260010.0,2024-01-28,4815
S04851,2024-07-11,South,Biased,15,105.0,4683.0,491715.0,491715.0,2024-07-11,4683
S04852,2024-04-22,Nort,Biased,14,121.0,4970.0,601370.0,601370.0,2024-04-22,4970
S04854,2024-03-08,East,Radial,15,118.0,4076.0,480968.0,480968.0,2024-03-08,4076
S04855,2024-01-07,West,Radial,16,101.0,4909.0,495809.0,495809.0,2024-01-07,4909
S04856,2024-02-18,West,Radial,18,130.0,4593.0,597090.0,597090.0,2024-02-18,4593
S04857,2024-05-16,South,Biased,14,122.0,4905.0,598410.0,598410.0,2024-05-16,4905
S04858,2024-06-12,West,Biased,16,147.0,4184.0,615048.0,615048.0,2024-06-12,4184
S04859,2024-03-23,East,Radial,15,82.0,5476.0,450754.0,450754.0,2024-03-23,5497
S04860,2024-05-08,South,Radial,18,71.0,4748.0,337108.0,337108.0,2024-05-08,4748
S04861,2024-05-17,South,Biased,17,134.0,5031.0,674154.0,674154.0,2024-05-17,5031
S04862,2024-06-12,South,Biased,18,64.0,5188.0,332032.0,332032.0,2024-06-12,5188
S04863,2024-03-13,West,Radial,15,114.0,3539.0,403446.0,403446.0,2024-03-13,3539
S04864,2024-02-15,West,Biased,15,120.0,4669.0,560280.0,560280.0,2024-02-15,4669
S04865,2024-04-15,West,Radial,17,72.0,3865.0,278280.0,278280.0,2024-04-15,3865
S04866,2024-06-08,South,Biased,18,55.0,5133.0,282315.0,282315.0,2024-06-08,5133
S04867,2024-02-01,South,Radial,16,133.0,3747.0,498351.0,498351.0,2024-02-01,3747
S04868,2024-01-06,North,Radial,16,107.0,3520.24,375677.0,375677.0,2024-01-06,3511
S04869,2024-06-24,North,Biased,18,75.0,5059.0,379425.0,379425.0,2024-06-24,5059
S04870,2024-06-14,West,Radial,16,61.0,4236.0,258396.0,258396.0,2024-06-14,4236
S04872,2024-03-14,West,Biased,18,126.0,4768.0,600768.0,600768.0,2024-03-14,4768
S04873,2024-04-23,West,Biased,15,51.0,5476.0,280398.0,280398.0,2024-04-23,5498
S04874,2024-01-27,North,Biased,14,81.0,3670.0,297270.0,297270.0,2024-01-27,3670
S04875,2024-02-23,East,Biased,15,99.0,4555.0,450945.0,450945.0,2024-02-23,4555
S04876,2024-06-26,West,Radial,16,144.0,5149.0,741456.0,741456.0,2024-06-26,5149
S04877,2024-06-11,East,Biased,14,110.0,4220.0,464200.0,464200.0,2024-06-11,4220
S04878,2024-03-25,East,Biased,18,60.0,4494.0,269640.0,269640.0,2024-03-25,4494
S04879,2024-05-06,South,Radial,16,117.0,4314.0,504738.0,504738.0,2024-05-06,4314
S04880,2024-06-01,South,Biased,17,83.0,3928.0,326024.0,326024.0,2024-06-01,3928
S04881,2024-06-04,West,Radial,16,129.0,4558.0,587982.0,587982.0,2024-06-04,4558
S04882,2024-04-20,North,Biased,14,144.0,3704.0,533376.0,533376.0,2024-04-20,3704
S04883,2024-01-15,North,Radial,14,138.0,4389.0,605682.0,605682.0,2024-01-15,4389
S04884,2024-05-11,Wst,Biased,18,57.0,4907.0,279699.0,279699.0,2024-05-11,4907
S04885,2024-04-02,West,Biased,17,57.0,4404.0,251028.0,251028.0,2024-04-02,4404
S04886,2024-05-02,North,Biased,18,147.0,4789.0,703983.0,703983.0,2024-05-02,4789
S04887,2024-03-13,East,Biased,17,64.0,5100.0,326400.0,326400.0,2024-03-13,5100
S04888,2024-06-03,Unknown,Biased,17,54.0,4966.0,268164.0,268164.0,2024-06-03,4966
S04889,2024-06-02,East,Radial,18,68.0,5133.0,349044.0,349044.0,2024-06-02,5133
S04890,2024-05-26,West,Radial,16,123.0,4196.0,516108.0,516108.0,2024-05-26,4196
S04891,2024-04-01,West,Biased,15,58.0,4249.0,246442.0,246442.0,2024-04-01,4249
S04892,2024-01-17,East,Radial,17,106.0,5008.0,530848.0,530848.0,2024-01-17,5008
S04893,2024-02-12,East,Biased,14,103.0,4484.0,461852.0,461852.0,2024-02-12,4484
S04894,2024-04-30,North,Biased,18,78.0,4993.0,389454.0,389454.0,2024-04-30,4993
S04896,2024-06-18,South,Radial,17,126.0,4485.0,565110.0,565110.0,2024-06-18,4485
S04897,2024-06-26,South,Biased,16,95.0,5438.0,516610.0,516610.0,2024-06-26,5438
S04899,2024-02-08,West,Biased,14,111.0,4632.0,514152.0,514152.0,2024-02-08,4632
S04900,2024-04-22,West,Biased,17,143.0,5012.0,443617.5,716716.0,2024-04-22,5012
S04901,2024-05-30,East,Radial,17,109.0,4701.0,512409.0,512409.0,2024-05-30,4701
S04902,2024-04-20,South,Biased,16,54.0,3748.0,202392.0,202392.0,2024-04-20,3748
S04903,2024-06-28,South,Radial,18,82.0,5359.0,439438.0,439438.0,2024-06-28,5359
S04905,2024-03-03,West,Biased,17,104.0,4528.0,470912.0,470912.0,2024-03-03,4528
S04906,2024-04-19,East,Biased,14,68.0,4680.0,318240.0,318240.0,2024-04-19,4680
S04907,2024-03-09,West,Radial,17,66.0,3729.0,246114.0,246114.0,2024-03-09,3729
S04908,2024-02-12,North,Biased,17,137.0,4127.0,565399.0,565399.0,2024-02-12,4127
S04909,2024-06-24,North,Radial,15,141.0,4784.0,674544.0,674544.0,2024-06-24,4784
S04910,2024-02-03,South,Biased,15,91.0,4327.0,393757.0,393757.0,2024-02-03,4327
S04911,2024-02-09,West,Biased,18,71.0,3820.0,271220.0,271220.0,2024-02-09,3820
S04912,2024-03-01,North,Radial,17,88.0,4650.0,409200.0,409200.0,2024-03-01,4650
S04913,2024-06-26,North,Biased,17,129.0,3527.0,454983.0,454983.0,2024-06-26,3527
S04914,2024-07-13,West,Biased,16,148.0,4350.0,643800.0,643800.0,2024-07-13,4350
S04916,2024-02-27,West,Radial,14,125.0,3727.0,465875.0,465875.0,2024-02-27,3727
S04917,2024-06-09,West,Radial,14,95.0,4140.0,393300.0,393300.0,2024-06-09,4140
S04918,2024-03-15,East,Biased,16,77.0,4040.0,311080.0,311080.0,2024-03-15,4040
S04920,2024-03-22,South,Radial,17,114.0,5199.0,592686.0,592686.0,2024-03-22,5199
S04921,2024-04-03,South,Biased,15,88.0,4171.0,367048.0,367048.0,2024-04-03,4171
S04922,2024-02-17,East,Radial,17,67.0,5355.0,358785.0,358785.0,2024-02-17,5355
S04923,2024-05-17,North,Radial,16,136.0,4409.0,599624.0,599624.0,2024-05-17,4409
S04924,2024-03-22,East,Biased,18,71.0,4811.0,341581.0,341581.0,2024-03-22,4811
S04925,2024-02-07,West,Radial,18,117.0,5017.0,586989.0,586989.0,2024-02-07,5017
S04926,2024-05-06,East,Biased,16,60.0,4788.0,287280.0,287280.0,2024-05-06,4788
S04927,2024-01-19,North,Radial,17,131.0,4990.0,653690.0,653690.0,2024-01-19,4990
S04928,2024-06-12,North,Radial,14,113.0,4918.0,555734.0,555734.0,2024-06-12,4918
S04929,2024-07-05,West,Biased,14,120.0,4955.0,594600.0,594600.0,2024-07-05,4955
S04930,2024-03-03,South,Radial,18,134.0,4958.0,664372.0,664372.0,2024-03-03,4958
S04931,2024-03-17,North,Biased,16,106.0,4911.0,520566.0,520566.0,2024-03-17,4911
S04932,2024-06-22,North,Radial,16,84.0,4308.0,361872.0,361872.0,2024-06-22,4308
S04933,2024-05-10,North,Radial,15,86.0,5060.0,435160.0,435160.0,2024-05-10,5060
S04934,2024-04-11,West,Biased,18,99.0,4668.0,443617.5,462132.0,2024-04-11,4668
S04935,2024-03-05,North,Biased,16,79.0,4698.0,371142.0,371142.0,2024-03-05,4698
S04936,2024-04-29,South,Radial,15,66.0,4019.0,265254.0,265254.0,2024-04-29,4019
S04937,2024-03-31,West,Radial,14,82.0,4837.0,396634.0,396634.0,2024-03-31,4837
S04938,2024-01-08,South,Radial,18,65.0,5144.0,334360.0,334360.0,2024-01-08,5144
S04939,2024-06-27,North,Biased,18,64.0,4652.0,297728.0,297728.0,2024-06-27,4652
S04940,2024-03-13,North,Biased,16,62.0,4013.0,248806.0,248806.0,2024-03-13,4013
S04941,2024-05-13,South,Radial,16,52.0,4533.0,235716.0,235716.0,2024-05-13,4533
S04942,2024-04-16,West,Radial,17,73.0,3846.0,280758.0,280758.0,2024-04-16,3846
S04943,2024-03-29,West,Radial,14,72.0,3616.0,260352.0,260352.0,2024-03-29,3616
S04944,2024-02-08,South,Biased,14,108.0,3910.0,422280.0,422280.0,2024-02-08,3910
S04945,2024-04-22,North,Radial,15,104.0,4920.0,511680.0,511680.0,2024-04-22,4920
S04946,2024-07-06,East,Biased,15,114.0,5354.0,610356.0,610356.0,2024-07-06,5354
S04947,2024-01-28,South,Biased,17,81.0,4534.0,367254.0,367254.0,2024-01-28,4534
S04948,2024-04-06,South,Radial,14,146.0,4921.0,718466.0,718466.0,2024-04-06,4921
S04950,2024-02-06,North,Biased,14,79.0,5476.0,434421.0,434421.0,2024-02-06,5499
S04951,2024-05-16,West,Radial,14,115.0,5415.0,622725.0,622725.0,2024-05-16,5415
S04952,2024-03-22,North,Radial,15,67.0,4616.0,309272.0,309272.0,2024-03-22,4616
S04953,2024-02-25,South,Radial,16,108.0,4625.0,499500.0,499500.0,2024-02-25,4625
S04954,2024-07-05,North,Radial,16,102.0,3597.0,366894.0,366894.0,2024-07-05,3597
S04955,2024-03-25,North,Radial,15,113.0,3781.0,427253.0,427253.0,2024-03-25,3781
S04956,2024-01-02,South,Radial,17,79.0,5476.0,433552.0,433552.0,2024-01-02,5488
S04957,2024-07-07,North,Radial,18,67.0,4306.0,288502.0,288502.0,2024-07-07,4306
S04958,2024-02-27,East,Biased,14,54.0,4359.0,235386.0,235386.0,2024-02-27,4359
S04959,2024-04-16,North,Radial,18,118.0,5191.0,612538.0,612538.0,2024-04-16,5191
S04960,2024-05-02,North,Radial,15,57.0,4156.0,236892.0,236892.0,2024-05-02,4156
S04961,2024-07-06,West,Radial,14,58.0,4944.0,286752.0,286752.0,2024-07-06,4944
S04962,2024-06-16,West,Radial,18,81.0,4887.0,395847.0,395847.0,2024-06-16,4887
S04963,2024-06-12,South,Radial,16,63.0,3710.0,233730.0,233730.0,2024-06-12,3710
S04964,2024-04-23,South,Radial,17,62.0,5190.0,321780.0,321780.0,2024-04-23,5190
S04965,2024-04-16,West,Biased,18,67.0,5277.0,353559.0,353559.0,2024-04-16,5277
S04966,2024-02-06,Unknown,Radial,17,117.0,4007.0,468819.0,468819.0,2024-02-06,4007
S04967,2024-03-19,North,Biased,16,71.0,4599.0,326529.0,326529.0,2024-03-19,4599
S04968,2024-04-01,East,Radial,18,69.0,4846.0,443617.5,334374.0,2024-04-01,4846
S04969,2024-01-18,Unknown,Biased,15,64.0,5413.0,346432.0,346432.0,2024-01-18,5413
S04970,2024-04-07,West,Biased,14,56.0,3951.0,221256.0,221256.0,2024-04-07,3951
S04971,2024-03-03,South,Biased,16,126.0,4186.0,527436.0,527436.0,2024-03-03,4186
S04972,2024-05-29,North,Radial,17,147.0,4122.0,605934.0,605934.0,2024-05-29,4122
S04973,2024-05-18,South,Radial,17,79.0,4470.0,353130.0,353130.0,2024-05-18,4470
S04974,2024-07-04,East,Radial,16,54.0,4429.0,239166.0,239166.0,2024-07-04,4429
S04975,2024-07-03,East,Radial,15,51.0,3520.24,200853.24,200073.52,2024-07-03,3517
S04976,2024-01-04,South,Radial,15,109.0,4814.0,524726.0,524726.0,2024-01-04,4814
S04977,2024-05-14,South,Radial,17,80.0,4285.0,342800.0,342800.0,2024-05-14,4285
S04978,2024-03-01,West,Biased,16,69.0,5273.0,363837.0,363837.0,2024-03-01,5273
S04979,2024-04-16,South,Biased,16,132.0,3697.0,488004.0,488004.0,2024-04-16,3697
S04980,2024-02-23,South,Biased,14,113.0,4685.0,529405.0,529405.0,2024-02-23,4685
S04981,2024-03-28,West,Radial,17,113.0,3916.0,442508.0,442508.0,2024-03-28,3916
S04982,2024-03-08,South,Radial,15,78.0,3883.0,302874.0,302874.0,2024-03-08,3883
S04983,2024-05-08,East,Biased,18,59.0,3699.0,218241.0,218241.0,2024-05-08,3699
S04984,2024-02-24,South,Radial,15,78.0,5269.0,410982.0,410982.0,2024-02-24,5269
S04985,2024-01-03,North,Radial,15,80.0,4394.0,351520.0,351520.0,2024-01-03,4394
S04986,2024-06-14,East,Radial,18,124.0,5375.0,666500.0,666500.0,2024-06-14,5375
S04987,2024-04-30,West,Biased,17,136.0,5021.0,682856.0,682856.0,2024-04-30,5021
S04988,2024-05-08,East,Biased,14,79.0,4479.0,353841.0,353841.0,2024-05-08,4479
S04989,2024-04-11,West,Radial,15,74.0,4566.0,337884.0,337884.0,2024-04-11,4566
S04990,2024-02-07,North,Biased,15,129.0,3581.0,461949.0,461949.0,2024-02-07,3581
S04991,2024-03-25,North,Biased,17,107.0,5062.0,541634.0,541634.0,2024-03-25,5062
S04992,2024-06-05,East,Radial,17,106.0,4827.0,511662.0,511662.0,2024-06-05,4827
S04993,2024-05-12,South,Radial,16,136.0,5104.0,694144.0,694144.0,2024-05-12,5104
S04994,2024-04-01,East,Biased,17,112.0,4722.0,528864.0,528864.0,2024-04-01,4722
S04995,2024-01-21,East,Biased,17,146.0,4929.0,719634.0,719634.0,2024-01-21,4929
S04996,2024-07-17,North,Radial,15,86.0,5453.0,468958.0,468958.0,2024-07-17,5453
S04997,2024-07-13,West,Radial,14,107.0,4950.0,529650.0,529650.0,2024-07-13,4950
S04998,2024-04-18,East,Radial,15,77.0,4984.0,383768.0,383768.0,2024-04-18,4984
S04999,2024-02-16,South,Biased,17,76.0,4383.0,333108.0,333108.0,2024-02-16,4383
S05001,2024-03-23,East,Radial,14,86.0,4227.0,363522.0,363522.0,2024-03-23,4227
S05002,2024-02-04,East,Radial,16,55.0,3623.0,200853.24,200073.52,2024-02-04,3623
S05003,2024-07-14,South,Radial,18,138.0,4027.0,555726.0,555726.0,2024-07-14,4027
S05004,2024-03-09,East,Radial,16,126.0,5161.0,443617.5,650286.0,2024-03-09,5161
S05005,2024-05-08,East,Biased,16,111.0,4025.0,446775.0,446775.0,2024-05-08,4025
S05006,2024-07-14,East,Radial,17,146.0,3538.0,516548.0,516548.0,2024-07-14,3538
S05007,2024-05-19,East,Radial,17,82.0,4722.0,387204.0,387204.0,2024-05-19,4722
S05008,2024-07-06,South,Biased,17,138.0,3607.0,497766.0,497766.0,2024-07-06,3607
S05009,2024-01-27,Eest,Radial,17,127.0,3767.0,478409.0,478409.0,2024-01-27,3767
S05010,2024-02-25,Unknown,Biased,17,89.0,4876.0,433964.0,433964.0,2024-02-25,4876
S05011,2024-01-23,East,Biased,16,90.0,3810.0,342900.0,342900.0,2024-01-23,3810
S05012,2024-06-01,North,Biased,18,91.0,4913.0,447083.0,447083.0,2024-06-01,4913
S05013,2024-01-21,South,Radial,17,58.0,3539.0,205262.0,205262.0,2024-01-21,3539
S05014,2024-03-01,North,Biased,18,67.0,5382.0,360594.0,360594.0,2024-03-01,5382
S05015,2024-03-03,North,Radial,18,64.0,4280.0,273920.0,273920.0,2024-03-03,4280
S05016,2024-05-01,South,Biased,15,53.0,4080.0,216240.0,216240.0,2024-05-01,4080
S05017,2024-02-21,North,Biased,15,83.0,3651.0,303033.0,303033.0,2024-02-21,3651
S05018,2024-03-28,North,Biased,14,111.0,5476.0,609723.0,609723.0,2024-03-28,5493
S05019,2024-06-01,North,Radial,15,87.0,3686.0,320682.0,320682.0,2024-06-01,3686
S05020,2024-02-24,South,Radial,17,130.0,3929.0,510770.0,510770.0,2024-02-24,3929
S05021,2024-02-15,East,Biased,18,120.0,5387.0,646440.0,646440.0,2024-02-15,5387
S05022,2024-02-01,Wst,Radial,14,145.0,3956.0,573620.0,573620.0,2024-02-01,3956
S05023,2024-02-24,West,Biased,15,72.0,4252.0,306144.0,306144.0,2024-02-24,4252
S05024,2024-04-05,South,Biased,16,69.0,4750.0,327750.0,327750.0,2024-04-05,4750
S05025,2024-05-12,West,Biased,14,105.0,4951.0,519855.0,519855.0,2024-05-12,4951
S05026,2024-02-05,South,Biased,17,102.0,3703.0,377706.0,377706.0,2024-02-05,3703
S05027,2024-04-19,South,Radial,18,51.0,4278.0,218178.0,218178.0,2024-04-19,4278
S05028,2024-06-25,West,Biased,17,70.0,3617.0,253190.0,253190.0,2024-06-25,3617
S05030,2024-02-27,East,Biased,16,91.0,5327.0,484757.0,484757.0,2024-02-27,5327
S05031,2024-02-08,West,Biased,16,106.0,5476.0,582046.0,582046.0,2024-02-08,5491
S05032,2024-03-20,West,Biased,18,98.0,4917.0,481866.0,481866.0,2024-03-20,4917
S05033,2024-04-06,West,Biased,15,140.0,5476.0,762528.6400000001,762767.88,2024-04-06,5497
S05034,2024-04-22,West,Biased,17,59.0,3721.0,219539.0,219539.0,2024-04-22,3721
S05035,2024-03-01,South,Radial,15,121.0,4396.0,531916.0,531916.0,2024-03-01,4396
S05036,2024-05-16,South,Radial,18,110.0,3562.0,391820.0,391820.0,2024-05-16,3562
S05037,2024-01-06,East,Biased,17,70.0,3895.0,272650.0,272650.0,2024-01-06,3895
S05038,2024-04-18,East,Radial,15,109.0,3520.24,381936.0,381936.0,2024-04-18,3504
S05039,2024-02-04,West,Radial,17,135.0,4857.0,655695.0,655695.0,2024-02-04,4857
S05040,2024-02-08,West,Biased,16,62.0,4815.0,298530.0,298530.0,2024-02-08,4815
S05041,2024-05-29,West,Biased,16,97.0,4007.0,388679.0,388679.0,2024-05-29,4007
S05042,2024-06-17,East,Biased,14,89.0,3644.0,443617.5,324316.0,2024-06-17,3644
S05043,2024-04-27,West,Biased,18,112.0,4453.0,498736.0,498736.0,2024-04-27,4453
S05044,2024-01-05,Nort,Radial,15,125.0,4161.0,520125.0,520125.0,2024-01-05,4161
S05045,2024-06-18,East,Radial,17,130.0,4682.0,608660.0,608660.0,2024-06-18,4682
S05046,2024-03-27,North,Radial,14,58.0,5445.0,315810.0,315810.0,2024-03-27,5445
S05047,2024-03-16,West,Radial,18,106.0,4280.0,453680.0,453680.0,2024-03-16,4280
S05048,2024-07-13,South,Biased,18,100.0,4458.0,445800.0,445800.0,2024-07-13,4458
S05049,2024-06-06,North,Biased,18,89.0,4462.0,397118.0,397118.0,2024-06-06,4462
S05050,2024-02-26,East,Biased,15,125.0,5354.0,669250.0,669250.0,2024-02-26,5354
S05051,2024-05-06,North,Biased,16,122.0,3520.24,428220.0,428220.0,2024-05-06,3510
S05052,2024-01-29,East,Radial,14,113.0,3568.0,403184.0,403184.0,2024-01-29,3568
S05053,2024-06-13,West,Radial,15,143.0,5227.0,747461.0,747461.0,2024-06-13,5227
S05054,2024-03-27,North,Biased,17,119.0,5137.0,611303.0,611303.0,2024-03-27,5137
S05055,2024-05-20,South,Radial,15,113.0,4463.0,504319.0,504319.0,2024-05-20,4463
S05056,2024-06-08,North,Radial,17,74.0,5067.0,374958.0,374958.0,2024-06-08,5067
S05057,2024-02-15,South,Biased,17,77.0,3701.0,284977.0,284977.0,2024-02-15,3701
S05058,2024-04-25,East,Radial,18,59.0,3765.0,222135.0,222135.0,2024-04-25,3765
S05059,2024-04-21,West,Biased,15,77.0,3607.0,443617.5,277739.0,2024-04-21,3607
S05060,2024-05-30,West,Radial,16,142.0,4577.0,649934.0,649934.0,2024-05-30,4577
S05061,2024-02-14,South,Radial,17,85.0,4450.0,378250.0,378250.0,2024-02-14,4450
