Sale_ID,Date,Region,Tyre_Type,Tyre_Size,Units_Sold,Unit_Price,Total_Sales
S05963,2024-06-10,North,Biased,14,66.0,5051,333366.0
S05964,2024-01-31,South,Radial,14,115.0,5182,595930.0
S05965,21/02/2024,North,Radial,15,not available,3884,388400.0
S05966,2024-03-29,West,Radial,17,96.0,4112,394752.0
S05967,2024-03-16,East,Biased,18,89.0,4941,439749.0
S05968,2024-05-08,West,Biased,14,141.0,4488,632808.0
S05969,2024-07-01,South,Biased,18,76.0,3718,282568.0
S05970,2024-01-22,West,Radial,18,89.0,4379,389731.0
S05971,2024-02-09,South,Radial,15,50.0,4056,202800.0
S05972,2024-04-10,,Biased,17,95.0,4586,435670.0
S05973,2024-04-20,South,Radial,15,60.0,3849,230940.0
S05974,2024-05-08,East,Radial,14,88.0,3889,342232.0
S05975,2024-03-05,East,Radial,15,67.0,4303,288301.0
S05976,2024-07-09,East,Radial,15,140.0,3876,542640.0
S05977,2024-06-30,North,Radial,15,96.0,4370,419520.0
S05978,2024-06-18,South,Biased,14,123.0,3565,438495.0
S05979,2024-05-28,North,Biased,14,149.0,4642,691658.0
S05980,2024-03-19,West,Biased,15,70.0,4245,
S05981,2024-01-22,West,Biased,15,77.0,5497,423269.0
S05982,14/06/2024,West,Biased,18,50.0,3507,175350.0
S05983,2024-04-08,West,Radial,17,63.0,5230,329490.0
S05984,2024-01-08,East,Radial,18,69.0,5262,
S05985,2024-07-08,South,Radial,17,122.0,3526,430172.0
S05986,2024-06-23,East,Biased,17,94.0,3789,356166.0
S05987,2024-01-17,South,Radial,15,110.0,3527,387970.0
S05988,2024-01-17,South,Radial,18,76.0,4682,355832.0
S05989,2024-03-30,North,Radial,17,105.0,4668,490140.0
S05990,2024-05-20,Wst,Biased,17,101.0,3966,400566.0
S05991,2024-05-24,South,Radial,14,117.0,5269,616473.0
S05992,2024-06-14,West,Radial,17,86.0,3607,310202.0
S05993,2024-03-21,West,Biased,15,131.0,4390,575090.0
S05994,2024-03-18,West,Biased,16,80.0,3938,315040.0
S05995,2024-06-21,East,Radial,14,98.0,3702,362796.0
S05996,2024-01-06,,Biased,16,102.0,4276,436152.0
S05997,2024-06-11,South,Radial,15,88.0,4489,395032.0
S05998,2024-04-19,East,Biased,16,not available,5348,315532.0
S05999,2024-01-14,West,Radial,17,,3800,220400.0
S06000,2024-03-12,North,Radial,16,141.0,5425,764925.0
S06001,2024-07-07,West,Biased,18,141.0,5433,766053.0
S06002,2024-05-22,West,Biased,15,62.0,5450,337900.0
S06003,2024-02-23,Eest,Biased,18,67.0,3937,263779.0
S06004,2024-01-27,South,Biased,16,61.0,4534,276574.0
S06005,2024-01-13,West,Radial,18,121.0,4336,524656.0
S06006,2024-06-07,East,Biased,14,136.0,4106,558416.0
S06007,2024-06-11,East,Radial,16,54.0,4141,223614.0
S06008,2024-02-29,South,Radial,18,56.0,4626,259056.0
S06009,2024-01-06,East,Radial,17,64.0,5308,339712.0
S06010,2024-07-15,South,Biased,16,116.0,5009,581044.0
S06011,2024-02-27,North,Radial,14,67.0,3609,241803.0
S06012,2024-02-18,West,Radial,17,87.0,5327,463449.0
S06013,2024-05-30,East,Biased,16,75.0,4142,310650.0
S06014,2024-06-10,North,Radial,17,87.0,4202,365574.0
S06015,2024-01-26,East,Radial,16,108.0,5334,576072.0
S06016,2024-02-16,East,Radial,16,101.0,4616,466216.0
S06017,2024-01-05,North,Biased,15,82.0,4300,352600.0
S06018,2024-01-20,East,Radial,18,70.0,5241,366870.0
S06019,2024-05-13,East,Radial,16,66.0,4369,288354.0
S06020,2024-07-16,North,Radial,14,111.0,5064,562104.0
S06021,2024-02-28,,Biased,18,108.0,4418,477144.0
S06022,2024-07-10,South,Biased,15,51.0,5222,266322.0
S06023,2024-05-25,East,Biased,18,113.0,4348,491324.0
S06024,2024-05-11,West,Radial,18,74.0,4006,296444.0
S06025,2024-01-17,East,Radial,16,90.0,3676,330840.0
S06026,2024-01-14,West,Radial,14,68.0,4962,337416.0
S06027,2024-01-13,West,RADIAL,16,87.0,5366,466842.0
S06028,2024-05-14,,Radial,14,74.0,4167,308358.0
S06029,2024-05-07,North,Biased,14,88.0,5281,464728.0
S06030,2024-02-13,South,Radial,17,53.0,5234,277402.0
S06031,2024-04-28,South,Radial,16,52.0,4010,208520.0
S06032,2024-05-22,East,Biased,15,83.0,3608,
S06033,2024-01-19,North,Biased,18,59.0,4371,257889.0
S06034,2024-03-03,North,Radial,17,76.0,4595,349220.0
S06035,2024-06-11,South,Biased,15,139.0,3988,
S06036,2024-03-21,North,Biased,16,140.0,4232,592480.0
S06037,2024-06-11,East,Biased,14,50.0,3780,189000.0
S06038,2024-05-26,East,Radial,16,93.0,4402,409386.0
S06039,2024-05-27,North,Biased,16,133.0,5412,719796.0
S06040,2024-04-09,East,Radial,17,101.0,4737,478437.0
S06041,2024-06-11,West,Biased,15,74.0,4980,368520.0
S06042,2024-06-08,South,Radial,17,123.0,5110,628530.0
S06043,01/05/2024,East,Radial,15,114.0,3917,446538.0
S06044,2024-06-24,North,Radial,17,,4253,548637.0
S06045,2024-02-13,South,Biased,18,60.0,5033,301980.0
S06046,2024-04-13,East,Biased,14,117.0,4161,486837.0
S06047,2024-05-31,South,Biased,14,148.0,4846,717208.0
S06048,2024-03-01,North,Radial,14,126.0,4701,592326.0
S06049,2024-05-04,West,Biased,18,134.0,4187,561058.0
S06050,2024-05-24,West,Biased,18,64.0,3603,230592.0
S06051,11/03/2024,East,Radial,14,106.0,4642,492052.0
S06052,2024-04-16,West,Biased,14,123.0,4211,517953.0
S06053,2024-02-19,East,Radial,15,113.0,4081,461153.0
S06054,2024-03-05,South,Biased,15,60.0,3556,213360.0
S06055,2024-04-08,East,Radial,16,145.0,4932,715140.0
S06056,2024-02-01,East,Radial,17,146.0,4077,595242.0
S06057,2024-06-12,East,Biased,15,69.0,5435,375015.0
S06058,2024-05-20,West,Radial,15,149.0,4581,
S06059,2024-07-16,,Biased,15,79.0,3616,285664.0
S06060,2024-02-27,North,Biased,15,59.0,4948,291932.0
S06061,2024-05-07,East,Biased,18,103.0,4318,444754.0
S06062,2024-05-21,South,Biased,16,107.0,4544,486208.0
S06063,2024-06-13,North,Radial,15,128.0,3578,457984.0
S06064,2024-04-21,South,Radial,17,78.0,5347,417066.0
S06065,2024-03-08,South,Radial,15,not available,5389,269450.0
S06066,2024-02-09,South,Biased,18,107.0,4058,434206.0
S06067,2024-07-05,North,Biased,14,70.0,4385,306950.0
S06068,2024-05-23,North,Radial,14,64.0,5206,333184.0
S06069,2024-07-08,West,Radial,16,116.0,5119,593804.0
S06070,2024-05-11,North,Biased,14,82.0,3607,295774.0
S06071,2024-06-21,East,Biased,15,87.0,4298,373926.0
S06072,2024-03-30,South,Biased,18,68.0,4794,325992.0
S06073,2024-01-28,West,Radial,16,53.0,4187,221911.0
S06074,2024-04-05,North,Biased,15,125.0,5353,669125.0
S06075,2024-07-12,South,Radial,14,138.0,4999,689862.0
S06076,2024-01-31,North,Biased,17,147.0,3569,524643.0
S06077,2024-01-03,West,Radial,15,130.0,3886,505180.0
S06078,15/05/2024,North,Biased,17,107.0,4689,501723.0
S06079,2024-01-24,North,Radial,17,119.0,4354,518126.0
S06080,2024-01-15,South,Radial,16,61.0,4581,279441.0
S06081,2024-06-19,East,Radial,18,128.0,4974,636672.0
S06082,2024-06-07,North,Biased,14,66.0,3744,247104.0
S06083,2024-02-14,West,Radial,14,50.0,4568,228400.0
S06084,2024-07-12,North,Radial,15,63.0,4183,263529.0
S06085,2024-01-08,North,Biased,14,51.0,5299,270249.0
S06086,2024-03-11,East,Radial,16,53.0,4906,260018.0
S06087,2024-04-17,South,Radial,14,not available,5101,586615.0
S06088,2024-04-24,,Biased,15,139.0,5362,745318.0
S06089,2024-04-12,South,Radial,14,95.0,5224,496280.0
S06090,2024-05-04,South,Biased,18,99.0,4284,424116.0
S06091,2024-02-26,South,Radial,17,109.0,3570,389130.0
S06092,2024-01-30,North,Biased,17,101.0,5388,544188.0
S06093,2024-05-25,East,Radial,17,146.0,5071,740366.0
S06094,23/04/2024,North,Radial,18,97.0,4762,461914.0
S06095,15/07/2024,West,Radial,16,88.0,5103,449064.0
S06096,2024-04-26,Eest,Biased,15,119.0,3607,429233.0
S06097,2024-06-15,South,Radial,18,109.0,4731,515679.0
S06098,2024-02-29,East,Radial,15,79.0,5312,419648.0
S06099,07/04/2024,West,Biased,16,135.0,4221,569835.0
S06100,2024-06-19,North,BIASED,18,76.0,3801,288876.0
S06101,2024-05-05,North,Biased,14,132.0,4953,653796.0
S06102,2024-06-21,,Radial,16,123.0,4871,599133.0
S06103,2024-05-30,North,Radial,17,104.0,4630,481520.0
S06104,15/07/2024,North,Radial,18,119.0,5415,644385.0
S06105,2024-04-03,West,Biased,16,75.0,4027,302025.0
S06106,13/05/2024,East,Biased,16,91.0,5274,479934.0
S06107,2024-07-02,North,Radial,18,116.0,4929,571764.0
S06108,2024-05-01,West,Radial,17,116.0,5425,629300.0
S06109,2024-04-17,West,Biased,17,101.0,5257,530957.0
S06110,2024-01-04,South,Biased,16,55.0,4451,244805.0
S06111,2024-04-02,West,Biased,15,59.0,3755,221545.0
S06112,2024-05-30,South,Radial,16,87.0,4824,419688.0
S06113,2024-01-06,Nort,Biased,18,126.0,4453,561078.0
S06114,2024-02-01,South,Biased,18,61.0,4423,269803.0
S06115,2024-04-15,West,Biased,18,95.0,4668,443460.0
S06116,25/05/2024,East,Biased,17,98.0,5199,509502.0
S06117,2024-01-15,East,Radial,14,140.0,5047,706580.0
S06118,2024-06-16,North,Biased,18,121.0,4061,491381.0
S06119,2024-05-01,North,Radial,18,112.0,5350,599200.0
S06120,2024-04-05,East,Radial,15,118.0,3859,455362.0
S06121,2024-01-06,South,Biased,15,149.0,5047,752003.0
S06122,2024-04-21,North,Biased,16,not available,5007,460644.0
S06123,2024-04-29,West,Radial,16,143.0,4713,673959.0
S06124,2024-05-02,North,Biased,16,109.0,3795,413655.0
S06125,2024-07-09,South,Radial,18,78.0,3592,280176.0
S06126,2024-03-07,North,Biased,15,135.0,4653,628155.0
S06127,2024-04-15,West,Radial,16,127.0,4360,553720.0
S06128,2024-05-18,West,Radial,15,123.0,4489,552147.0
S06129,2024-02-12,West,Radial,18,60.0,3983,238980.0
S06130,2024-05-24,South,Biased,18,84.0,4375,367500.0
S06131,2024-04-05,South,Radial,16,72.0,4932,355104.0
S06132,2024-05-11,West,Radial,18,121.0,3840,464640.0
S06133,2024-07-09,West,Biased,18,70.0,4737,331590.0
S06134,2024-07-14,South,Biased,15,86.0,3829,
S06135,21/03/2024,South,Radial,14,77.0,5418,417186.0
S06136,2024-02-10,South,Radial,17,144.0,4298,618912.0
S06137,2024-05-12,East,Biased,16,107.0,4698,502686.0
S06138,2024-06-08,South,Radial,14,102.0,4967,506634.0
S06139,2024-07-16,West,Biased,16,77.0,3700,284900.0
S06140,2024-02-04,East,Biased,14,91.0,5140,467740.0
S06141,2024-01-22,South,Biased,18,140.0,4242,593880.0
S06142,2024-07-11,West,Radial,16,134.0,3597,481998.0
S06143,2024-05-29,North,Biased,14,122.0,4626,564372.0
S06144,2024-04-21,East,Radial,17,142.0,5076,720792.0
S06145,2024-01-11,West,Radial,18,110.0,5469,601590.0
S06146,2024-01-03,North,Biased,16,128.0,4674,598272.0
S06147,2024-05-16,West,Biased,16,82.0,4791,392862.0
S06148,2024-02-29,South,Biased,14,104.0,4338,451152.0
S06149,2024-03-16,South,Biased,16,86.0,3851,331186.0
S06150,2024-03-27,North,Radial,18,not available,3966,380736.0
S06151,2024-01-14,South,Radial,15,85.0,4801,408085.0
S06152,2024-01-18,West,Biased,14,77.0,5091,392007.0
S06153,2024-04-22,North,Radial,17,59.0,4539,267801.0
S06154,2024-03-13,West,Biased,16,72.0,5477,394344.0
S06155,2024-01-23,West,Radial,18,not available,3955,557655.0
S06156,23/03/2024,West,Radial,16,147.0,5257,772779.0
S06157,2024-05-04,South,Radial,17,54.0,4702,253908.0
S06158,2024-06-23,South,Biased,18,131.0,4657,610067.0
S06159,09/03/2024,Wst,Radial,17,55.0,3757,206635.0
S06160,2024-02-16,East,Radial,18,91.0,3561,324051.0
S06161,2024-04-25,West,Radial,15,96.0,3981,382176.0
S06162,2024-01-30,West,Radial,18,136.0,5000,680000.0
S06163,2024-01-25,North,Biased,17,77.0,4499,346423.0
S06164,2024-06-04,,Radial,14,62.0,4134,256308.0
S06165,2024-04-21,South,Biased,15,74.0,4565,337810.0
S06166,2024-01-25,North,BIASED,16,56.0,4896,274176.0
S06167,2024-03-14,East,Radial,15,115.0,4896,563040.0
S06168,2024-02-27,North,Radial,15,129.0,4822,622038.0
S06169,2024-04-03,East,Biased,16,107.0,4575,489525.0
S06170,2024-04-28,North,Biased,18,115.0,4902,563730.0
S06171,2024-05-06,North,Biased,15,85.0,5477,465545.0
S06172,2024-06-17,East,Radial,15,51.0,4415,225165.0
S06173,2024-01-25,South,Radial,14,87.0,3811,331557.0
S06174,2024-03-18,South,Biased,14,123.0,4078,501594.0
S06175,2024-04-08,South,Biased,17,63.0,3558,224154.0
S06176,2024-04-25,,Biased,16,76.0,3803,289028.0
S06177,2024-02-17,West,Radial,18,64.0,3534,226176.0
S06178,2024-01-10,North,Radial,18,134.0,4147,555698.0
S06179,2024-04-08,West,Biased,17,61.0,4510,275110.0
S06180,2024-01-11,West,Radial,18,92.0,5111,470212.0
S06181,2024-03-25,South,BIASED,18,146.0,5277,770442.0
S06182,28/05/2024,West,Radial,14,not available,3992,423152.0
S06183,2024-06-21,North,Biased,18,135.0,3990,538650.0
S06184,2024-05-14,North,Radial,18,97.0,5323,516331.0
S06185,2024-07-10,South,Radial,17,110.0,3720,409200.0
S06186,2024-05-05,East,Radial,17,131.0,5336,699016.0
S06187,2024-03-04,North,Radial,15,93.0,5120,476160.0
S06188,2024-01-02,,Radial,18,101.0,3622,365822.0
S06189,2024-03-16,North,Radial,18,111.0,4206,466866.0
S06190,2024-04-30,North,RADIAL,18,51.0,4625,235875.0
S06191,2024-02-11,North,Biased,14,142.0,5318,755156.0
S06192,2024-02-23,East,Biased,18,120.0,4386,526320.0
S06193,2024-03-15,West,Biased,14,80.0,5038,403040.0
S06194,2024-01-16,South,Radial,15,131.0,4836,633516.0
S06195,2024-01-18,North,Radial,16,122.0,5029,613538.0
S06196,2024-07-05,West,Radial,18,121.0,5484,663564.0
S06197,2024-03-30,West,Biased,17,82.0,3993,327426.0
S06198,2024-05-23,South,Biased,17,54.0,4258,229932.0
S06199,2024-01-06,North,Biased,18,127.0,5183,
S06200,2024-07-03,East,Biased,14,107.0,4722,505254.0
S06201,2024-04-17,West,Biased,17,126.0,4132,
S06202,2024-06-23,South,BIASED,17,60.0,5204,312240.0
S06203,2024-02-17,East,Radial,15,133.0,5036,669788.0
S06204,2024-02-11,West,Biased,15,72.0,3829,275688.0
S06205,2024-03-16,North,Radial,15,94.0,5144,483536.0
S06206,2024-07-06,Wst,Biased,17,76.0,4471,339796.0
S06207,2024-03-17,East,Biased,17,128.0,5423,694144.0
S06208,11/05/2024,East,Radial,18,143.0,4850,693550.0
S06209,2024-05-09,,Radial,18,105.0,3509,368445.0
S06210,2024-02-28,North,Radial,14,108.0,3626,391608.0
S06211,2024-06-03,South,Biased,17,129.0,4484,578436.0
S06212,2024-01-27,North,Biased,18,89.0,4168,370952.0
S06213,2024-03-19,South,Radial,18,,3730,249910.0
S06214,2024-03-12,East,Biased,15,100.0,4538,453800.0
S06215,2024-01-07,East,Radial,15,110.0,5310,584100.0
S06216,2024-07-09,West,Biased,15,72.0,3986,286992.0
S06217,2024-04-20,West,Biased,16,85.0,3941,334985.0
S06218,28/04/2024,South,Biased,18,87.0,4377,380799.0
S06219,2024-06-22,North,Radial,15,121.0,5472,662112.0
S06220,2024-03-03,North,Biased,15,105.0,5081,533505.0
S06221,2024-05-03,West,Radial,17,88.0,3773,332024.0
S06222,2024-01-12,,Radial,15,142.0,4117,584614.0
S06223,20/05/2024,South,Radial,17,125.0,4526,565750.0
S06224,2024-02-12,East,Radial,14,131.0,3825,501075.0
S06225,2024-01-17,East,Radial,15,132.0,3752,495264.0
S06226,2024-03-03,North,Radial,17,149.0,5057,753493.0
S06227,2024-04-29,,Radial,15,146.0,4578,668388.0
S06228,2024-02-05,East,Radial,14,118.0,4385,517430.0
S06229,2024-01-08,West,Radial,15,77.0,3947,303919.0
S06230,2024-03-09,West,Biased,17,139.0,4820,669980.0
S06231,2024-03-30,North,Radial,14,70.0,5145,360150.0
S06232,2024-02-05,,Biased,14,111.0,3872,429792.0
S06233,2024-01-28,West,Radial,14,72.0,5258,378576.0
S06234,2024-04-27,East,Biased,16,70.0,3968,277760.0
S06235,2024-04-02,,Biased,17,124.0,4259,528116.0
S06236,2024-06-23,West,Biased,16,65.0,4659,302835.0
S06237,2024-03-16,East,Biased,14,111.0,4332,480852.0
S06238,2024-04-10,North,Biased,16,146.0,5422,791612.0
S06239,2024-06-06,North,Biased,15,140.0,5448,762720.0
S06240,2024-05-30,South,Radial,16,114.0,4769,543666.0
S06241,2024-05-23,West,Radial,18,129.0,3569,460401.0
S06242,2024-01-14,East,Radial,14,,3980,214920.0
S06243,2024-03-11,South,Radial,14,95.0,4029,382755.0
S06244,2024-06-28,Nort,Radial,17,113.0,3989,450757.0
S06245,2024-05-03,North,Radial,15,131.0,4002,524262.0
S06246,2024-05-04,,Biased,17,90.0,4508,405720.0
S06247,2024-02-06,South,Radial,16,147.0,5221,767487.0
S06248,2024-01-29,South,Biased,18,93.0,3616,336288.0
S06249,2024-07-13,East,Biased,18,138.0,4780,659640.0
S06250,2024-05-22,East,Biased,18,147.0,5313,781011.0
S06251,23/06/2024,South,Biased,18,64.0,4106,262784.0
S06252,22/06/2024,North,Biased,15,,4418,516906.0
S06253,2024-06-28,West,Biased,16,100.0,4403,440300.0
S06254,2024-01-19,North,Radial,18,103.0,5448,561144.0
S06255,2024-04-15,East,Biased,14,117.0,3927,459459.0
S06256,2024-01-21,South,Biased,16,138.0,4638,640044.0
S06257,2024-03-04,South,Radial,15,126.0,3993,503118.0
S06258,2024-06-13,West,Radial,18,91.0,3561,324051.0
S06259,2024-01-27,South,Radial,15,95.0,5310,504450.0
S06260,2024-02-24,West,Radial,18,74.0,5350,395900.0
S06261,2024-01-29,North,Radial,14,116.0,3996,463536.0
S06262,2024-05-27,North,Radial,16,84.0,4135,347340.0
S06263,2024-01-25,South,Radial,14,122.0,3579,436638.0
S06264,2024-03-10,South,Biased,18,127.0,5182,658114.0
S06265,2024-03-03,East,Radial,17,71.0,3984,282864.0
S06266,2024-06-12,East,Biased,16,58.0,4545,263610.0
S06267,2024-05-09,South,Radial,15,73.0,4094,298862.0
S06268,2024-05-29,South,Radial,18,72.0,4847,348984.0
S06269,2024-01-16,North,Biased,14,110.0,5040,554400.0
S06270,2024-05-25,South,Radial,17,86.0,3760,323360.0
S06271,2024-07-15,East,Radial,18,94.0,5444,511736.0
S06272,2024-06-30,North,Radial,15,64.0,5315,340160.0
S06273,09/04/2024,,Radial,14,106.0,3628,384568.0
S06274,2024-01-30,East,Radial,16,149.0,4125,614625.0
S06275,2024-02-14,East,Radial,17,63.0,3783,238329.0
S06276,2024-01-19,North,Radial,18,101.0,4570,461570.0
S06277,2024-02-03,West,Biased,18,133.0,5376,715008.0
S06278,20/05/2024,East,RADIAL,18,85.0,4711,400435.0
S06279,2024-06-19,South,Biased,18,76.0,3518,267368.0
S06280,2024-03-02,East,Biased,14,66.0,4098,
S06281,2024-04-27,North,Biased,16,139.0,4153,577267.0
S06282,2024-04-09,North,Biased,15,90.0,4262,383580.0
S06283,2024-01-22,North,Biased,17,53.0,4337,229861.0
S06284,2024-06-28,East,Biased,18,52.0,5405,281060.0
S06285,2024-06-28,West,Biased,18,68.0,4531,308108.0
S06286,2024-04-20,South,Radial,16,90.0,4560,410400.0
S06287,2024-06-12,,Radial,16,,5121,455769.0
S06288,2024-03-13,West,Radial,14,,3571,382097.0
S06289,2024-05-26,,Biased,14,88.0,4904,431552.0
S06290,2024-02-07,North,Radial,14,56.0,4789,268184.0
S06291,2024-03-10,South,Biased,17,85.0,4590,390150.0
S06292,2024-04-25,South,Biased,14,132.0,4152,548064.0
S06293,2024-03-19,West,Radial,18,125.0,5330,666250.0
S06294,2024-07-03,South,Biased,14,69.0,3563,245847.0
S06295,2024-05-27,North,Biased,17,125.0,3529,441125.0
S06296,2024-01-09,West,Radial,14,78.0,5423,422994.0
S06297,2024-02-01,East,Biased,14,143.0,4056,580008.0
S06298,2024-05-11,East,Radial,18,133.0,4145,551285.0
S06299,2024-02-19,West,Biased,18,117.0,4539,531063.0
S06300,2024-03-22,East,BIASED,18,115.0,3777,434355.0
S06301,2024-01-05,South,Radial,14,96.0,5254,504384.0
S06302,2024-05-27,North,Radial,18,143.0,3776,539968.0
S06303,2024-03-27,South,Radial,16,72.0,3720,267840.0
S06304,2024-05-05,West,Biased,15,not available,4716,259380.0
S06305,2024-03-15,North,Biased,15,67.0,4169,279323.0
S06306,2024-06-13,West,Radial,18,102.0,4547,463794.0
S06307,2024-01-22,West,Radial,17,71.0,4331,307501.0
S06308,2024-07-04,West,Radial,18,117.0,3640,425880.0
S06309,2024-03-08,South,Biased,18,124.0,4233,524892.0
S06310,2024-02-13,North,Biased,14,84.0,3525,296100.0
S06311,2024-02-03,North,Radial,17,124.0,3597,446028.0
S06312,2024-03-17,North,Radial,18,147.0,3775,554925.0
S06313,2024-02-11,South,Radial,16,58.0,4072,236176.0
S06314,2024-05-16,East,Biased,15,80.0,4391,351280.0
S06315,2024-04-15,South,Radial,16,145.0,4766,691070.0
S06316,2024-04-04,South,Radial,16,92.0,5425,499100.0
S06317,2024-05-14,West,Radial,16,148.0,5462,808376.0
S06318,2024-03-08,North,Biased,17,124.0,3932,487568.0
S06319,2024-05-26,North,Biased,17,66.0,3508,231528.0
S06320,2024-06-07,East,Radial,17,100.0,4395,439500.0
S06321,2024-05-07,East,Biased,15,149.0,4368,650832.0
S06322,2024-06-11,West,Radial,14,115.0,4432,509680.0
S06323,2024-07-03,Nort,Radial,18,73.0,3771,275283.0
S06324,2024-03-25,East,Radial,18,64.0,5295,338880.0
S06325,2024-07-07,East,Radial,14,77.0,3531,271887.0
S06326,2024-06-07,North,Biased,18,52.0,4351,226252.0
S06327,2024-03-23,South,Radial,16,78.0,4104,320112.0
S06328,2024-04-04,East,Radial,15,101.0,5002,505202.0
S06329,2024-06-29,North,Biased,18,103.0,4651,479053.0
S06330,2024-02-01,,Radial,15,107.0,5272,564104.0
S06331,2024-03-06,West,Biased,14,94.0,3516,330504.0
S06332,2024-07-05,East,Radial,18,126.0,5076,639576.0
S06333,2024-04-25,North,Radial,15,99.0,4996,494604.0
S06334,2024-05-17,East,Radial,16,71.0,3800,269800.0
S06335,2024-05-09,West,Radial,16,101.0,5307,
S06336,2024-07-12,West,Biased,14,102.0,5311,541722.0
S06337,2024-02-29,East,Radial,17,80.0,3541,283280.0
S06338,2024-01-17,East,Biased,18,120.0,5301,636120.0
S06339,2024-04-05,West,Biased,16,97.0,3551,344447.0
S06340,2024-05-23,West,Biased,16,139.0,3687,512493.0
S06341,2024-01-16,South,Radial,14,,5467,437360.0
S06342,2024-02-15,South,Biased,16,,3650,193450.0
S06343,2024-06-15,West,Biased,18,84.0,4767,400428.0
S06344,2024-06-07,East,Biased,14,,5324,777304.0
S06345,2024-04-16,North,Radial,15,116.0,5014,581624.0
S06346,2024-03-28,East,Radial,14,113.0,4650,525450.0
S06347,2024-05-08,East,Biased,18,132.0,5240,691680.0
S06348,2024-05-18,South,BIASED,18,58.0,3908,226664.0
S06349,2024-04-28,South,Radial,15,95.0,5341,507395.0
S06350,2024-03-25,South,Biased,14,132.0,5392,711744.0
S06351,2024-01-04,West,Biased,18,not available,5135,539175.0
S06352,2024-03-11,West,Biased,18,105.0,3843,403515.0
S06353,2024-06-02,East,Radial,15,132.0,5489,724548.0
S06354,2024-04-20,East,Biased,17,75.0,4090,306750.0
S06355,2024-02-19,North,Biased,14,109.0,5218,568762.0
S06356,2024-05-19,East,Radial,18,126.0,4621,582246.0
S06357,2024-04-04,East,Biased,16,135.0,4591,
S06358,2024-04-01,South,Radial,15,121.0,4345,525745.0
S06359,2024-03-05,South,Radial,17,137.0,4399,602663.0
S06360,2024-02-16,South,Radial,17,139.0,3527,490253.0
S06361,2024-06-29,South,Biased,15,97.0,4552,441544.0
S06362,2024-04-15,South,Biased,17,,5373,574911.0
S06363,2024-07-17,North,Biased,18,112.0,4133,462896.0
S06364,2024-05-09,North,Biased,17,107.0,3711,397077.0
S06365,2024-04-15,North,Biased,14,52.0,4187,217724.0
S06366,2024-01-24,South,Biased,16,56.0,5140,287840.0
